,latitude,longitude,price,neighbourhood_Amager Vest,neighbourhood_Amager st,neighbourhood_Bispebjerg,neighbourhood_Brnshj-Husum,neighbourhood_Frederiksberg,neighbourhood_Indre By,neighbourhood_Nrrebro,neighbourhood_Valby,neighbourhood_Vanlse,neighbourhood_Vesterbro-Kongens Enghave,neighbourhood_sterbro,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
6712,55.66461999999999,12.602780000000001,550,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6713,55.660180000000004,12.569510000000001,991,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6714,55.693490000000004,12.53082,600,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6715,55.6597,12.609000000000002,300,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6716,55.70243000000001,12.58272,819,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6717,55.6938,12.551210000000001,580,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6718,55.676680000000005,12.58765,1052,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6719,55.70476,12.58944,539,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6720,55.67969,12.551689999999999,751,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6721,55.6978,12.58382,280,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6722,55.67343,12.543560000000001,751,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6723,55.684490000000004,12.56526,1201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6724,55.63208,12.57761,628,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6725,55.710440000000006,12.52853,498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6726,55.6595,12.60249,273,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6727,55.653569999999995,12.603480000000001,699,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6728,55.638459999999995,12.557960000000001,403,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6729,55.667840000000005,12.599689999999999,550,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6730,55.685430000000004,12.53553,798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6731,55.676730000000006,12.54337,798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6732,55.66808,12.50815,498,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6733,55.70839,12.59856,1501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6734,55.68909,12.558760000000001,512,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6735,55.699940000000005,12.54774,491,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6736,55.684419999999996,12.572230000000001,998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6737,55.66955,12.54225,682,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6738,55.692280000000004,12.52465,849,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6739,55.66698,12.55602,362,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6740,55.697880000000005,12.53996,600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6741,55.68246,12.57051,2498,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6742,55.671690000000005,12.59349,1003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6743,55.6684,12.54877,853,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6744,55.666059999999995,12.556289999999999,951,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6745,55.63475,12.58164,696,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6746,55.64455,12.550880000000001,272,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6747,55.70339,12.53251,171,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6748,55.649480000000004,12.528780000000001,498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6749,55.67231999999999,12.54885,676,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6750,55.663830000000004,12.59975,546,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6751,55.66593,12.59782,287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6752,55.693540000000006,12.55454,587,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6753,55.68996,12.574910000000001,1003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6754,55.710159999999995,12.53064,600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6755,55.66845,12.54444,498,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6756,55.6935,12.57071,1501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6757,55.69815,12.54537,553,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6758,55.703140000000005,12.52735,600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6759,55.6529,12.56454,1399,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6760,55.70251999999999,12.52895,648,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6761,55.67955,12.56873,1801,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6762,55.70285,12.53421,491,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6763,55.7013,12.54664,703,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6764,55.665490000000005,12.55655,896,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6765,55.697869999999995,12.5455,498,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6766,55.67585,12.55082,798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6767,55.700790000000005,12.54777,532,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6768,55.702180000000006,12.53974,546,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6769,55.67949,12.551969999999999,1365,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6770,55.70234,12.49951,382,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6771,55.672740000000005,12.572460000000001,935,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6772,55.69745,12.577119999999999,998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6773,55.67143000000001,12.544780000000001,1051,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6774,55.670190000000005,12.58934,523,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6775,55.687219999999996,12.53153,853,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6776,55.678619999999995,12.534360000000001,403,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6777,55.69226,12.49493,998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6778,55.69409,12.546560000000001,894,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6779,55.70524,12.526480000000001,498,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6780,55.684180000000005,12.554260000000001,747,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6781,55.68234,12.5328,553,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6782,55.67069,12.54473,450,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6783,55.67859,12.54016,498,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6784,55.67677,12.589039999999999,983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6785,55.695009999999996,12.53523,798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6786,55.678309999999996,12.604289999999999,901,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6787,55.704730000000005,12.52867,321,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6788,55.663819999999994,12.52014,232,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6789,55.699780000000004,12.551960000000001,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6790,55.65438,12.604239999999999,341,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6791,55.6606,12.61024,498,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6792,55.65681,12.61252,696,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6793,55.641769999999994,12.6196,536,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6794,55.709419999999994,12.56173,532,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6795,55.6899,12.5618,798,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6796,55.714330000000004,12.56344,184,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6797,55.68581,12.558810000000001,901,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6798,55.70511,12.57905,553,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6799,55.70214,12.58019,798,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6800,55.66516,12.555489999999999,798,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6801,55.6829,12.56476,614,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6802,55.699090000000005,12.58671,441,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6803,55.69641,12.5734,450,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6804,55.69379,12.544080000000001,600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6805,55.701330000000006,12.5774,1201,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6806,55.69325,12.553230000000001,812,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6807,55.70553,12.52797,798,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6808,55.7131,12.57678,648,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6809,55.685719999999996,12.54622,396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6810,55.68196,12.58991,1799,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6811,55.684819999999995,12.53132,648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6812,55.710980000000006,12.569230000000001,498,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6813,55.70438000000001,12.58331,348,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6814,55.69269,12.55893,600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6815,55.687940000000005,12.59104,703,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6816,55.7245,12.52542,998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6817,55.686530000000005,12.58592,498,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6818,55.66209,12.6138,614,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6819,55.71335,12.57742,1699,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6820,55.71102,12.56133,652,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6821,55.69025,12.53186,751,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6822,55.70275,12.5839,306,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6823,55.69908,12.53842,703,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6824,55.70254,12.525210000000001,607,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6825,55.66646,12.54188,849,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6826,55.69025,12.55851,553,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6827,55.68646,12.56035,751,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6828,55.67796,12.539000000000001,887,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6829,55.65911,12.60759,348,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6830,55.69258000000001,12.54332,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6831,55.67703,12.58955,375,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6832,55.69879,12.5383,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6833,55.666619999999995,12.48086,1201,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6834,55.70015,12.48006,1202,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6835,55.68874,12.53958,498,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6836,55.63649,12.59252,244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6837,55.68237,12.510710000000001,751,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6838,55.68786,12.5406,498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6839,55.69145,12.54584,348,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6840,55.70489,12.53094,1202,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6841,55.65684,12.635580000000001,1351,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6842,55.65654,12.6352,1698,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6843,55.67126,12.57028,1249,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6844,55.7098,12.531139999999999,550,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6845,55.71185,12.57104,300,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6846,55.68419,12.53434,1160,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6847,55.69939,12.579460000000001,1311,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6848,55.71122,12.51683,299,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6849,55.68231,12.53007,580,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6850,55.664640000000006,12.54462,498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6851,55.65371999999999,12.62614,903,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6852,55.691869999999994,12.53348,409,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6853,55.692769999999996,12.56981,3449,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6854,55.70863000000001,12.58929,679,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6855,55.68316,12.48825,252,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6856,55.669819999999994,12.49259,355,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6857,55.65538000000001,12.61172,252,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6858,55.66092,12.48057,478,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6859,55.68988,12.56332,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6860,55.70006,12.54514,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6861,55.692130000000006,12.54122,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6862,55.66584,12.59688,703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6863,55.69566999999999,12.5479,896,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6864,55.673680000000004,12.5927,901,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6865,55.712680000000006,12.558869999999999,340,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6866,55.67191999999999,12.53995,798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6867,55.66525,12.551789999999999,307,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6868,55.70123,12.58805,801,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6869,55.697680000000005,12.53967,553,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6870,55.66803,12.54536,751,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6871,55.69144,12.55509,842,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6872,55.71525,12.51273,798,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6873,55.64956,12.60595,1003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6874,55.6686,12.57954,1195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6875,55.652190000000004,12.61445,801,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6876,55.71225,12.57165,600,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6877,55.6657,12.551730000000001,519,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6878,55.65645,12.53403,450,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6879,55.7053,12.52657,703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6880,55.70025,12.585360000000001,1303,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6881,55.678180000000005,12.5334,853,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6882,55.668440000000004,12.56515,403,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6883,55.633919999999996,12.57793,849,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6884,55.70567,12.58963,512,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6885,55.66903000000001,12.533489999999999,1194,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6886,55.69896,12.52774,550,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6887,55.700469999999996,12.576030000000001,348,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6888,55.6862,12.5284,686,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6889,55.672290000000004,12.549660000000001,498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6890,55.65813000000001,12.51782,751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6891,55.6996,12.58464,314,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6892,55.686569999999996,12.58871,1801,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6893,55.69862,12.53694,300,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6894,55.70684,12.53645,699,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6895,55.67083,12.549560000000001,553,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6896,55.69651999999999,12.55407,703,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6897,55.6815,12.57291,903,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6898,55.70136,12.57817,218,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6899,55.6835,12.53492,598,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6900,55.69996,12.57542,2852,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6901,55.66392,12.55235,996,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6902,55.70465,12.53105,949,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6903,55.66294,12.59502,2499,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6904,55.64668,12.55503,917,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6905,55.69712,12.58099,764,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6906,55.69381,12.53835,628,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6907,55.69161999999999,12.57714,307,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6908,55.66443,12.58228,450,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6909,55.65506,12.618030000000001,498,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6910,55.687180000000005,12.54772,478,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6911,55.652440000000006,12.61185,944,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6912,55.7003,12.58965,560,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6913,55.70932,12.53534,273,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6914,55.66183,12.52347,853,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6915,55.67898,12.55252,696,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6916,55.70336999999999,12.59632,600,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6917,55.66231,12.61462,600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6918,55.687090000000005,12.53154,648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6919,55.70151,12.53773,409,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6920,55.66835,12.5219,403,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6921,55.65956,12.58871,348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6922,55.681290000000004,12.577910000000001,1501,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6923,55.67626,12.50836,998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6924,55.67578,12.53708,747,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6925,55.68918000000001,12.532210000000001,901,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6926,55.66676999999999,12.547930000000001,890,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6927,55.68504,12.61405,258,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6928,55.686980000000005,12.58872,1399,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6929,55.6814,12.56962,949,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6930,55.69835,12.54957,353,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6931,55.68168000000001,12.5609,591,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6932,55.679959999999994,12.48977,272,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6933,55.700959999999995,12.54433,396,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6934,55.67057,12.53728,798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6935,55.641819999999996,12.58775,1003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6936,55.702009999999994,12.58057,341,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6937,55.70978,12.58719,498,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6938,55.67549,12.59548,1799,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6939,55.690290000000005,12.5726,1201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6940,55.70503000000001,12.51122,648,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6941,55.69024,12.56522,1249,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6942,55.68084,12.49072,699,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6943,55.692919999999994,12.53247,1100,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6944,55.688469999999995,12.548789999999999,894,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6945,55.67292,12.5533,1297,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6946,55.69995,12.54415,553,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6947,55.64895,12.53673,348,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6948,55.673869999999994,12.56059,849,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6949,55.668459999999996,12.51099,621,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6950,55.68083000000001,12.54818,1501,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6951,55.67024,12.58805,448,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6952,55.67675,12.537289999999999,448,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6953,55.70304,12.52995,498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6954,55.664359999999995,12.57875,751,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6955,55.671440000000004,12.58821,699,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6956,55.69718,12.47822,1187,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6957,55.651880000000006,12.618839999999999,9001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6958,55.69416999999999,12.54289,951,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6959,55.65071,12.54822,600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6960,55.6792,12.592369999999999,5002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6961,55.666140000000006,12.55481,600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6962,55.6981,12.57975,703,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6963,55.68656,12.614360000000001,1099,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6964,55.66953,12.54022,498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6965,55.70013,12.55204,348,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6966,55.698890000000006,12.54647,648,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6967,55.6787,12.556230000000001,2601,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6968,55.667,12.485439999999999,896,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6969,55.69661,12.52244,491,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6970,55.66141999999999,12.61036,648,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6971,55.66506,12.580630000000001,353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6972,55.670280000000005,12.55685,853,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6973,55.662209999999995,12.4826,198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6974,55.6718,12.59026,457,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6975,55.70969,12.5761,198,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6976,55.70259,12.52696,450,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6977,55.65923000000001,12.54983,498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6978,55.71326,12.57612,1958,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6979,55.6845,12.610669999999999,1589,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6980,55.69295,12.53476,648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6981,55.673269999999995,12.55981,300,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6982,55.61874,12.56905,403,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6983,55.663140000000006,12.54364,747,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6984,55.65449,12.61055,600,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6985,55.69153000000001,12.50127,498,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6986,55.68116,12.57468,3002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6987,55.672540000000005,12.54155,703,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6988,55.667840000000005,12.59549,407,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6989,55.66502,12.58145,539,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6990,55.705059999999996,12.53043,853,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6991,55.68766,12.58451,1487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6992,55.673880000000004,12.58959,1494,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6993,55.66024,12.58577,757,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6994,55.69725,12.55007,403,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6995,55.69526,12.54578,853,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6996,55.68104,12.54588,553,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6997,55.6994,12.57858,1105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6998,55.69868,12.58878,1161,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6999,55.698809999999995,12.55158,348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7000,55.68221,12.571060000000001,1897,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7001,55.66424,12.61603,792,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7002,55.69036,12.54182,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7003,55.68244,12.57377,600,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7004,55.67119,12.590710000000001,703,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
